request_type,date_from,date_to,count,status_code,fetch_status,message,process_date,doc_id,doc_type_code,filer_name,filer_name_eng,edinet_code,sec_code,period_start,period_end,submit_date_time,form_code,seq_number,fund_code,doc_description,jcn,xbrl_flag,pdf_flag,csv_flag
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1BQ,140,株式会社ワキタ,"Wakita Co., Ltd.",E02618,81250,2024-03-01,2024-05-31,2024-07-12 16:03:00,043000,815,,四半期報告書－第65期第1四半期(2024/03/01－2024/05/31),5120001048550,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U215,140,光フードサービス株式会社,"Hikari Food Service Co., Ltd.",E39377,138A0,2023-12-01,2024-05-31,2024-07-12 16:03:00,043000,816,,四半期報告書－第15期第2四半期(2023/12/01－2024/05/31),6180001072619,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U0WX,140,フュージョン株式会社,"Fusion Co., Ltd.",E32956,39770,2024-03-01,2024-05-31,2024-07-12 16:03:00,043000,817,,四半期報告書－第34期第1四半期(2024/03/01－2024/05/31),7430001015237,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U15X,140,株式会社ＭＯＲＥＳＣＯ,"MORESCO Co., Ltd.",E01083,50180,2024-03-01,2024-05-31,2024-07-12 16:03:00,043000,819,,四半期報告書－第67期第1四半期(2024/03/01－2024/05/31),7140001021198,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1PK,140,ＭＩＴホールディングス株式会社,"MIT Holdings Co., Ltd.",E36077,40160,2024-03-01,2024-05-31,2024-07-12 16:04:00,043000,822,,四半期報告書－第15期第2四半期(2024/03/01－2024/05/31),8040001042344,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1BG,140,株式会社ノダ,"Noda Co., Ltd.",E00636,78790,2024-03-01,2024-05-31,2024-07-12 16:04:00,043000,823,,四半期報告書－第87期第2四半期(2024/03/01－2024/05/31),6010501010276,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100TZBC,180,モルガン・スタンレー,morgan stanley,E05871,,,,2024-07-12 16:05:00,102000,827,,臨時報告書,,False,True,False
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U17T,140,カネ美食品株式会社,"Kanebi Foods Co., Ltd.",E03358,26690,2024-03-01,2024-05-31,2024-07-12 16:06:00,043000,830,,四半期報告書－第55期第1四半期(2024/03/01－2024/05/31),1180001023411,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1O6,180,ヒロセ通商株式会社,"Hirose Trading Co., Ltd.",E32109,71850,,,2024-07-12 16:07:00,053000,833,,臨時報告書,9120001106932,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U148,140,株式会社セレコーポレーション,"Cele Corporation Co., Ltd.",E37456,50780,2024-03-01,2024-05-31,2024-07-12 16:09:00,043000,834,,四半期報告書－第34期第1四半期(2024/03/01－2024/05/31),5010401048987,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1KC,140,株式会社マルゼン,"Maruzen Co., Ltd.",E02438,59820,2024-03-01,2024-05-31,2024-07-12 16:10:00,043000,835,,四半期報告書－第64期第1四半期(2024/03/01－2024/05/31),3010501014528,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U21A,140,株式会社ＧＲＣＳ,"GRCS Co., Ltd.",E36988,92500,2024-03-01,2024-05-31,2024-07-12 16:11:00,043000,840,,四半期報告書－第20期第2四半期(2024/03/01－2024/05/31),3010001097899,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1YK,140,株式会社ＣａＳｙ,"CaSy Co., Ltd.",E37432,92150,2024-03-01,2024-05-31,2024-07-12 16:14:00,043000,843,,四半期報告書－第11期第2四半期(2024/03/01－2024/05/31),6010001158418,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1HW,140,株式会社クリエイト・レストランツ・ホールディングス,"Create Restaurants Holdings Co., Ltd.",E05517,33870,2024-03-01,2024-05-31,2024-07-12 16:17:00,043000,845,,四半期報告書－第28期第1四半期(2024/03/01－2024/05/31),9010701025939,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1T7,140,株式会社ビックカメラ,"Bic Camera Co., Ltd.",E03481,30480,2024-03-01,2024-05-31,2024-07-12 16:18:00,043000,847,,四半期報告書－第44期第3四半期(2024/03/01－2024/05/31),9013301010402,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U219,140,株式会社ワイズテーブルコーポレーション,"Y's Table Corporation Co., Ltd.",E03428,27980,2024-03-01,2024-05-31,2024-07-12 16:19:00,043000,848,,四半期報告書－第26期第1四半期(2024/03/01－2024/05/31),6010401054605,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1V2,140,ユナイテッド＆コレクティブ株式会社,"United & Collective Co., Ltd.",E32965,35570,2024-03-01,2024-05-31,2024-07-12 16:30:00,043000,853,,四半期報告書－第25期第1四半期(2024/03/01－2024/05/31),8010401089756,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U20Q,140,株式会社ジー・スリーホールディングス,"G3 Holdings Co., Ltd.",E24998,36470,2024-03-01,2024-05-31,2024-07-12 16:31:00,043000,857,,四半期報告書－第14期第3四半期(2024/03/01－2024/05/31),7010401094468,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U21M,140,ＲＰＡホールディングス株式会社,"RPA Holdings Co., Ltd.",E33881,65720,2024-03-01,2024-05-31,2024-07-12 16:31:00,043000,858,,四半期報告書－第26期第1四半期(2024/03/01－2024/05/31),1010401098870,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1KF,140,ａｎｄ　ｆａｃｔｏｒｙ株式会社,"andfactory Co., Ltd.",E34238,70350,2024-03-01,2024-05-31,2024-07-12 16:33:00,043000,860,,四半期報告書－第10期第3四半期(2024/03/01－2024/05/31),7011001102001,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U21P,140,ＪＭＡＣＳ株式会社,"JMACS Co., Ltd.",E01348,58170,2024-03-01,2024-05-31,2024-07-12 16:37:00,043000,866,,四半期報告書－第61期第1四半期(2024/03/01－2024/05/31),8122001015783,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U20L,180,株式会社ｆｏｎｆｕｎ,"fonfun Co., Ltd.",E05302,23230,,,2024-07-12 16:39:00,053000,869,,臨時報告書,6011301016389,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1NX,140,株式会社ラクト・ジャパン,"Lacto Japan Co., Ltd.",E31729,31390,2024-03-01,2024-05-31,2024-07-12 16:39:00,043000,870,,四半期報告書－第27期第2四半期(2024/03/01－2024/05/31),5010001051615,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1TR,140,株式会社関通,"Kantsu Co., Ltd.",E35493,93260,2024-03-01,2024-05-31,2024-07-12 16:41:00,043000,872,,四半期報告書－第39期第1四半期(2024/03/01－2024/05/31),7122001008714,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1UZ,180,株式会社関通,"Kantsu Co., Ltd.",E35493,93260,,,2024-07-12 16:48:00,053000,875,,臨時報告書,7122001008714,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1DL,140,ＪＥＳＣＯホールディングス株式会社,"JESCO Holdings Co., Ltd.",E31741,14340,2024-03-01,2024-05-31,2024-07-12 16:48:00,043000,876,,四半期報告書－第55期第3四半期(2024/03/01－2024/05/31),1011101008616,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1SR,140,株式会社串カツ田中ホールディングス,"Kushikatsu Tanaka Holdings Co., Ltd.",E32592,35470,2024-03-01,2024-05-31,2024-07-12 16:56:00,043000,878,,四半期報告書－第23期第2四半期(2024/03/01－2024/05/31),8010901029204,True,True,True
daily,2024-07-12,2024-07-12,470,200,200,OK,2025-12-05 14:17:52.080640+00:00,S100U1RG,180,株式会社ギフトホールディングス,"Gift Holdings Co., Ltd.",E34336,92790,,,2024-07-12 17:00:00,053000,881,,臨時報告書,3012301007868,True,True,True
